,date,ndate,instrument,sname,hymc,forecast,forecasttype,increasel,increaset,zfpx,changereasondscrpt,forecastcontent
908,2020-03-31,2020-04-15,000889.SZA,中嘉博创,通讯行业,reduction,首亏,-145.75,-124.63,-135.19,"受疫情影响,公司部分业务无法正常开展,公司收入与上年同期相比一定程度的下降,同时成本相对固定,使公司业务毛利率下降。","预计2020年1-3月归属于上市公司股东的净利润亏损:1,291万元至2,398万元,同比上年下降:124.63%至145.75%。"
909,2020-03-31,2020-04-15,000888.SZA,峨眉山A,旅游酒店,reduction,首亏,-605.52,-553.94,-579.73,"导致公司2020年第一季度出现亏损的主要原因有:1、2020年初,新型冠状病毒疫情爆发,为了全力做好疫情防控工作,公司积极响应政府号召,根据国家、省、市政府相关文件精神,疫情发生后,为做好疫情防控,峨眉山景区于1月24日暂停开放,本着对游客、职工、景区和社会高度负责的态度,同步暂停公司经营的游山门票、索道、酒店、演艺及温泉等。按照乐山市应对新型冠状病毒肺炎疫情应急指挥部第8号通告,自3月23日起,有序开放旅游景区,严格落实相关卫生防疫措施,做到安全有序开放。2、公司作为公众公司,在上述极端环境下仍积极履行上市公司责任,在这场战“疫”中,公司积极响应,做到确保抗击疫情“零遗漏”、“零失控”、“零感染”。公司向峨眉山市慈善会捐款50万元,通过乐山市红十字会向乐山市人民医院捐款50万元,用于疫情防控工作。景区2021年3月23日前向全国医护人员优惠政策,依据国家相关政策,做到一手抓防疫、一手抓恢复,维护公司正常运行。","预计2020年1-3月归属于上市公司股东的净利润亏损:8,800万元至9,800万元。"
910,2020-03-31,2020-04-15,000886.SZA,海南高速,房地产,reduction,首亏,-146.1,-133.2,-139.65,"本报告期业绩下滑的主要原因:一是受国内新型冠状病毒疫情影响,公司酒店业务及部分联营企业经营受到严重冲击;二是房地产销售收入同比减少;三是公司投资建设的高速公路投资补偿期基本结束,投资补偿收入大幅减少。","预计2020年1-3月归属于上市公司股东的净利润亏损:900万元至1,250万元,同比上年下降:133.2%至146.1%。"
911,2020-03-31,2020-04-15,000040.SZA,东旭蓝天,环保工程,reduction,首亏,-211.04,-141.32,-176.18,"报告期内,公司归属于上市公司股东的净利润较上年同期下降,主要原因为:本报告期受宏观环境、新冠肺炎疫情等因素影响,除光伏发电业务外,其他业务推进较为缓慢,整体盈利情况不佳,另上年同期盈利主要系转让物流子公司带来投资收益的影响。","预计2020年1-3月归属于上市公司股东的净利润亏损:4,500万元至5,800万元,同比上年下降:141.32%至211.04%。"
912,2020-03-31,2020-04-15,000023.SZA,深天地A,水泥建材,reduction,首亏,-187.0,-164.0,-175.5,"预计本报告期业绩亏损的主要原因是:(1)报告期内,混凝土行业处于传统淡季,且受上下游产业复工复产延迟影响,公司混凝土业销售产品数量同比下降,使得营业利润下降;(2)报告期内,公司房地产业入伙结算产品面积下降明显,使得营业利润下降。","预计2020年1-3月归属于上市公司股东的净利润亏损:950万元至1,300万元,同比上年下降:164%至187%。"
913,2020-03-31,2020-04-15,000017.SZA,*ST中华A,文教休闲,reduction,增亏,-63.58,-9.06,-36.32,"由于受新冠肺炎疫情影响,公司订单量减少,营业收入较上年同期下降等原因所致。","预计2020年1-3月归属于上市公司股东的净利润亏损:40万元至60万元,同比上年下降:9.06%至63.58%。"
914,2020-03-31,2020-04-15,200017.SZA,*ST中华B,文教休闲,reduction,增亏,-63.58,-9.06,-36.32,"由于受新冠肺炎疫情影响,公司订单量减少,营业收入较上年同期下降等原因所致。","预计2020年1-3月归属于上市公司股东的净利润亏损:40万元至60万元,同比上年下降:9.06%至63.58%。"
915,2020-03-31,2020-04-15,000010.SZA,美丽生态,园林工程,reduction,首亏,-516.45,-377.63,-447.04,"本季度业绩亏损/盈利原因:1、受春节假期及季节性因素影响,通常公司第一季度确认的收入较少;2、报告期内,受新冠肺炎疫情影响,公司项目开工、业务开拓及员工复工复产有所延迟,对公司第一季度经营业绩带来较大不利影响;3、非经常性损益预计对报告期内归属于上市公司股东的净利润影响金额约1,300万元。","预计2020年1-3月归属于上市公司股东的净利润亏损:800万元至1,200万元。"
916,2020-03-31,2020-04-15,000420.SZA,吉林化纤,化纤行业,reduction,略减,-20.47,-4.56,-12.515,"本年度业绩预计同比下降,主要是本季度由于受疫情影响,产销率下降未达预期。","预计2020年1-3月归属于上市公司股东的净利润盈利:1,500万元至1,800万元,同比上年下降:4.56%至20.47%。"
917,2020-03-31,2020-04-15,000968.SZA,蓝焰控股,石油行业,reduction,略减,-26.79,-10.88,-18.835,"2020年第一季度,公司克服新冠肺炎疫情影响,煤层气销售量和销售收入均同比增长10%以上,但归属于上市公司股东的净利润同比减少,主要有两方面原因:一是煤层气开采利用中央财政补贴标准目前尚未确定,公司一季度未将该补贴确认为当期收益(上年同期按0.3元/立方米予以确认);二是随着寺河矿、成庄矿等主采区煤层气采矿权理顺至公司,原煤矿瓦斯治理服务业务合作方考虑经过公司近几年持续的气井维护,瓦斯治理井群运行稳定,且自身煤与瓦斯共采技术有所提升,因此停止了该业务。","预计2020年1-3月归属于上市公司股东的净利润盈利:9,200万元至11,200万元,同比上年下降:10.88%至26.79%。"
918,2020-03-31,2020-04-15,000970.SZA,中科三环,电子元件,reduction,预减,-80.0,-60.0,-70.0,"受新冠肺炎疫情影响,公司及下属子公司复工时间均有延迟,并且公司2020年第一季度的订单同比有所下降,毛利空间收窄,从而导致公司2020年第一季度归属于上市公司股东的净利润较上年同期减少。","预计2020年1-3月归属于上市公司股东的净利润盈利:900万元至1,770万元,同比上年下降:60%至80%。"
919,2020-03-31,2020-04-15,000042.SZA,中洲控股,房地产,reduction,首亏,-142.84,-121.42,-132.13,"本报告期公司业绩预计较上年同期下降121.42%至142.84%,主要原因是本期竣工的花溪樾项目、重庆半岛城邦项目分批次结算收入,与上年同期竣工结算的项目相比收入减少且毛利率降低,导致公司报告期内业绩大幅下降。","预计2020年1-3月归属于上市公司股东的净利润亏损:4,967.37万元至9,934.74万元,同比上年下降:121.42%至142.84%。"
920,2020-03-31,2020-04-15,002957.SZA,科瑞技术,专用设备,reduction,预减,-97.65,-96.48,-97.065,"1、公司业务具有定制化研发和订单式生产的特点,产品的市场需求与交付存在一定的波动性特征,公司营业收入与下游客户交货周期密切相关。2、受“新冠肺炎”疫情影响,公司及行业上下游企业复工复产时间延迟,对公司的订单交付等情况造成较大影响,公司营业收入、净利润较上年同期出现较大幅度下滑。报告期内,公司积极做好疫情防控工作,做到科学复工复产。随着国内疫情的逐步好转,目前公司已全部复工,并加强了与客户和供应商的沟通联系。公司利用产业平台资源及技术研发优势,在现有业务基础上,新开拓了口罩机设备业务,对公司业绩产生了一定积极影响,在助力防疫工作的同时,最大限度减少疫情对公司经营所带来的不利影响。","预计2020年1-3月归属于上市公司股东的净利润盈利:100万元至150万元,同比上年下降:96.48%至97.65%。"
921,2020-03-31,2020-04-15,002943.SZA,宇晶股份,专用设备,reduction,首亏,-116.53,-111.65,-114.09,"受新冠疫情等因素影响,下游订单发货日期延后,2020年第一季度公司营业收入、毛利率较上年同期有所下降。公司在第一季度全面完善制度建设,推进技术与工艺创新,优化资产配置,提升企业管理水平,立足在5G通信技术、新能源产业领域(光伏产业领域)的研发与业务拓展。",预计2020年1-3月归属于上市公司股东的净利润亏损:310万元至440万元。
922,2020-03-31,2020-04-15,002946.SZA,新乳业,食品饮料,reduction,首亏,-219.25,-197.17,-208.21,"受新冠疫情影响,公司经营和对联营公司的投资收益受到负面冲击,预计2020年第一季度业绩将出现亏损。主要原因是:1、在疫情影响下,部分终端网点关闭,小区、社区封闭,学校延迟开学等,对公司学生奶渠道、订奶上户渠道和部分经销商渠道的短期动销和收入带来负面影响。2、为应对疫情,保障市场供应和员工安全,公司加大对疫情防控物资的投入;加大对一线人员的保险和补贴投入;并积极履行社会责任,向多家医院、社区、慈善机构及政府机构捐赠产品和物资。3、通常情况下,公司的业绩呈现季节性波动的特点,一季度业绩占比全年较小。2020年一季度叠加春节和疫情的影响,导致出现亏损的情形。公司采取了一系列积极的措施应对疫情影响,包括加大线上营销和新零售渠道的拓展;大力推动无接触订奶到户;快速推出富含免疫球蛋白和乳铁蛋白的鲜奶新品;加快推动企业数字化转型等。这一系列措施对公司经营恢复产生了积极作用,终端表现持续向好。截至3月末,学校渠道尚未复学,公司市场奶销售已恢复至正常水平,3月单月盈利水平超过同期。","预计2020年1-3月归属于上市公司股东的净利润亏损:2,200万元至2,700万元。"
923,2020-03-31,2020-04-15,002928.SZA,华夏航空,民航机场,reduction,首亏,-235.41,-206.07,-220.74,"受新型冠状病毒肺炎疫情影响,报告期内旅客出行由春运前高峰骤然大幅减少,二月影响最为严重,三月开始逐步恢复。报告期内公司运力虽有所增长,但航班执行率、客座率同比均大幅下降,营业收入相应减少;同时,固定成本支出无法削减,导致归属于上市公司股东的净利润下降为负数。","预计2020年1-3月归属于上市公司股东的净利润亏损:9,075.7万元至11,586万元。"
924,2020-03-31,2020-04-15,002932.SZA,明德生物,医疗行业,reduction,预减,-100.0,-70.0,-85.0,"1、2020年第一季度,受新型冠状病毒肺炎疫情影响,非新型冠状病毒诊断产品订单量同比明显减少,而公司疫情期间研发的新型冠状病毒核酸检测试剂盒3月中旬才获证具备上市资格,在1季度的销售贡献有限,导致公司1季度销售额同比下降显著;2、公司在新型冠状病毒肺炎疫情期间加大了研发投入以及增加了疫情防控支出;3、为支援抗疫工作,公司在3月份捐赠了大量新型冠状病毒相关检测试剂及配套仪器。目前,公司在严格做好疫情防控的同时,积极复工、复产,采取各种措施应对疫情的冲击,2季度新型冠状病毒核酸试剂在国内和海外销售业务以及子公司明志医学检验实验室的新型冠状病毒核酸检测业务将提升公司业绩。","预计2020年1-3月归属于上市公司股东的净利润盈利:0万元至482.86万元,同比上年下降:70%至100%。"
